lot_id	wafer_id	hold	date	product_id	hold_type
SN73HVG	23	PE HOLD	5/4/2022 0:00	KSDL	SBL
SN98RR9	6	PIE HOLD	11/3/2022 0:00	KELK	SBL
SN74OQS	7	DISPO	6/15/2022 0:00	KSDL	Map
SN17VZC	15	PIE HOLD	1/7/2023 0:00	UMXS	Map
SN10SBI	25	PIE HOLD	8/11/2022 0:00	KSLE	SBL
SN20QTU	24	PIE HOLD	7/26/2022 0:00	XLFU	Map
SN94P1M	5	DISPO	4/15/2022 0:00	UFLU	SBL
SN73ICN	16	QA HOLD	3/7/2022 0:00	KSDL	Map
SN60OUA	21	QA HOLD	1/10/2022 0:00	SFSK	SBL
SN47B6Y	13	DISPO	4/14/2023 0:00	XLFU	SBL
SN14EA3	21	PIE HOLD	3/21/2023 0:00	DTLS	Map
SN61Q77	9	PE HOLD	12/23/2022 0:00	SFSK	Map
SN73MCG	22	DISPO	2/10/2022 0:00	UFLU	SBL
SN14JSB	22	PE HOLD	7/10/2022 0:00	DTLS	Map
SN59Q0C	3	PE HOLD	1/12/2022 0:00	UFLU	Map
SN65P5I	1	PIE HOLD	7/22/2022 0:00	KSDL	SBL
SN67COU	24	PIE HOLD	9/8/2022 0:00	UMXS	SBL
SN41RD0	23	PE HOLD	11/29/2022 0:00	KEKS	Map
SN77I69	23	DISPO	4/16/2023 0:00	KSDL	SBL
SN10ICV	1	DISPO	1/19/2022 0:00	KSDL	Map
SN64FT6	17	QA HOLD	3/14/2023 0:00	KEKS	SBL
SN56MBJ	19	PIE HOLD	10/23/2022 0:00	KSLE	Map
SN78RS7	12	QA HOLD	11/6/2022 0:00	KSDL	Map
SN63ZE6	21	PE HOLD	10/21/2022 0:00	SLFU	Map
SN18T8Y	9	PIE HOLD	2/9/2022 0:00	KDSD	Map
SN78TF0	7	QA HOLD	3/3/2023 0:00	SLFU	SBL
SN59WRN	24	DISPO	4/12/2022 0:00	SLFU	SBL
SN83J1C	15	DISPO	4/25/2023 0:00	IEKW	SBL
SN44JW7	6	QA HOLD	12/9/2022 0:00	XLFU	Map
SN85OQ7	16	PIE HOLD	4/25/2023 0:00	KEKS	Map
SN85F2T	7	PIE HOLD	3/16/2022 0:00	KSDL	Map
SN70KUW	13	DISPO	2/14/2022 0:00	UFLU	Map
SN43IJ8	22	PIE HOLD	5/28/2022 0:00	XLFU	Map
SN31ENY	14	PIE HOLD	3/8/2022 0:00	KSDL	Map
SN36TEK	19	QA HOLD	2/11/2022 0:00	KSDL	Map
SN73Y98	20	DISPO	9/26/2022 0:00	UX2M	SBL
SN11EFF	15	DISPO	8/18/2022 0:00	KSDL	Map
SN81RVI	12	QA HOLD	11/11/2022 0:00	KSDL	Map
SN98IGS	8	PE HOLD	3/3/2022 0:00	KELK	SBL
SN54MFS	22	PIE HOLD	8/31/2022 0:00	KELK	Map
SN86KWQ	16	PIE HOLD	6/2/2023 0:00	UX2M	Map
SN58RIC	3	QA HOLD	8/11/2022 0:00	KSDL	Map
SN35CT4	1	DISPO	4/24/2023 0:00	KSDL	Map
SN70ZXL	8	QA HOLD	6/21/2022 0:00	UFLU	SBL
SN54YQK	21	QA HOLD	2/16/2023 0:00	XLFU	Map
SN59U90	20	QA HOLD	2/28/2022 0:00	KSDL	Map
SN50DA5	21	PE HOLD	4/29/2023 0:00	BLUD	Map
SN72CYL	25	DISPO	9/12/2022 0:00	KEKS	Map
SN80CC2	16	QA HOLD	10/1/2022 0:00	KELK	Map
SN72K0W	24	PIE HOLD	4/17/2022 0:00	UFLU	Map
SN57QP7	9	PE HOLD	3/28/2022 0:00	XLFU	SBL
SN56I56	5	PIE HOLD	1/20/2023 0:00	SLFU	Map
SN45BVA	17	PE HOLD	3/17/2023 0:00	IEKW	Map
SN13G8I	13	QA HOLD	3/12/2023 0:00	SFSK	SBL
SN84YJX	16	DISPO	3/10/2023 0:00	KDSD	SBL
SN96I26	18	PIE HOLD	2/8/2022 0:00	KSDL	Map
SN53OO9	12	PIE HOLD	9/7/2022 0:00	KELK	SBL
SN46FRD	9	PE HOLD	4/8/2022 0:00	KSDL	Map
SN25H9W	21	PIE HOLD	5/20/2023 0:00	KSDL	SBL
SN59ESU	21	DISPO	5/6/2022 0:00	XLFU	Map
SN43IKR	18	PIE HOLD	7/11/2022 0:00	UFLU	SBL
SN96L88	15	DISPO	4/14/2022 0:00	KSLE	SBL
SN36IVH	13	PIE HOLD	4/14/2022 0:00	KELK	Map
SN97IZ6	24	PE HOLD	10/12/2022 0:00	UMXS	Map
SN80E4E	12	PE HOLD	10/28/2022 0:00	SFSK	SBL
SN12SEK	9	QA HOLD	2/23/2023 0:00	SLFU	SBL
SN39PL3	18	PIE HOLD	1/26/2023 0:00	KDSD	Map
SN19YNB	13	QA HOLD	3/18/2023 0:00	KELK	Map
SN92I8T	22	QA HOLD	10/16/2022 0:00	SLFU	Map
SN22G0G	9	PE HOLD	12/11/2022 0:00	KSLE	SBL
SN91OVC	20	DISPO	1/16/2022 0:00	KSLE	SBL
SN55VF9	11	DISPO	6/19/2022 0:00	IEKW	SBL
SN28PIK	20	PIE HOLD	10/31/2022 0:00	KELK	SBL
SN82MFJ	1	QA HOLD	5/22/2022 0:00	DTLS	SBL
SN42L4J	17	DISPO	1/8/2022 0:00	KSLE	Map
SN96DRM	4	PE HOLD	10/11/2022 0:00	DTLS	Map
SN98JQM	4	PE HOLD	1/2/2022 0:00	DTLS	SBL
SN66EOU	25	PE HOLD	4/14/2023 0:00	KEKS	Map
SN37BAF	15	DISPO	10/7/2022 0:00	KDSD	Map
SN29N00	20	PE HOLD	6/7/2022 0:00	KELK	SBL
SN82TRR	25	DISPO	3/4/2023 0:00	DTLS	Map
SN86MNP	16	QA HOLD	1/9/2022 0:00	KSDL	SBL
SN95FK9	20	QA HOLD	2/10/2023 0:00	UX2M	Map
SN24S6I	22	PE HOLD	12/24/2022 0:00	KELK	Map
SN90SNR	4	PIE HOLD	12/6/2022 0:00	KELK	Map
SN38OBD	3	PE HOLD	5/3/2022 0:00	IEKW	SBL
SN91AGV	20	PIE HOLD	9/17/2022 0:00	BLUD	SBL
SN98KW6	1	PIE HOLD	10/11/2022 0:00	KSLE	Map
SN14NQH	10	DISPO	1/7/2023 0:00	UFLU	Map
SN11RJP	25	QA HOLD	11/25/2022 0:00	UX2M	Map
SN57OSV	7	PIE HOLD	10/22/2022 0:00	KEKS	Map
SN95RRH	8	PIE HOLD	4/25/2022 0:00	KSLE	SBL
SN61LDQ	23	QA HOLD	11/20/2022 0:00	KSDL	Map
SN89HN2	22	PIE HOLD	7/11/2022 0:00	KEKS	Map
SN97UZE	14	QA HOLD	5/9/2023 0:00	UMXS	Map
SN80FZT	8	QA HOLD	4/17/2023 0:00	KSLE	Map
SN62FL7	12	QA HOLD	11/3/2022 0:00	SLFU	SBL
SN41KR3	4	PE HOLD	5/17/2022 0:00	KELK	Map
SN30W15	10	PIE HOLD	12/7/2022 0:00	SLFU	Map
SN69SUL	12	DISPO	5/9/2023 0:00	KSDL	SBL
SN56X34	5	PE HOLD	2/17/2023 0:00	UX2M	Map
SN20FPC	18	PIE HOLD	2/14/2023 0:00	KSDL	SBL
SN88K0Y	22	PE HOLD	12/25/2022 0:00	XLFU	Map
SN19QGV	1	PIE HOLD	2/27/2023 0:00	SFSK	Map
SN93GWR	10	DISPO	2/21/2023 0:00	SFSK	SBL
SN40H03	3	DISPO	3/30/2022 0:00	BLUD	Map
SN83AN8	5	QA HOLD	5/3/2022 0:00	DTLS	Map
SN24O15	15	QA HOLD	1/22/2022 0:00	KSLE	SBL
SN15RC5	22	PE HOLD	4/5/2023 0:00	UX2M	SBL
SN77FX2	19	PIE HOLD	2/22/2023 0:00	UFLU	Map
SN80TBH	5	QA HOLD	10/23/2022 0:00	DTLS	Map
SN53U90	9	DISPO	3/25/2022 0:00	IEKW	Map
SN46YPN	12	PE HOLD	3/4/2022 0:00	SFSK	Map
SN68MJE	16	PE HOLD	4/22/2023 0:00	BLUD	Map
SN35BZO	17	DISPO	6/27/2022 0:00	BLUD	Map
SN84SXI	15	DISPO	5/17/2022 0:00	UFLU	SBL
SN61OH4	22	DISPO	1/27/2022 0:00	XLFU	Map
SN87Y1F	12	PIE HOLD	5/16/2023 0:00	UFLU	Map
SN55INY	22	PIE HOLD	5/25/2022 0:00	BLUD	SBL
SN84J0A	12	DISPO	10/20/2022 0:00	KEKS	Map
SN20CP3	4	QA HOLD	8/20/2022 0:00	SLFU	Map
SN77TVJ	14	PIE HOLD	11/8/2022 0:00	UMXS	Map
SN27T00	9	DISPO	3/26/2023 0:00	KSLE	Map
SN61BSK	18	PIE HOLD	2/25/2022 0:00	UFLU	Map
SN17D13	11	PE HOLD	8/12/2022 0:00	KSLE	SBL
SN95RHQ	6	DISPO	1/2/2022 0:00	XLFU	Map
SN51DQE	11	DISPO	1/5/2023 0:00	KSDL	Map
SN98OEM	1	QA HOLD	1/21/2023 0:00	KDSD	SBL
SN30K88	22	PIE HOLD	3/6/2023 0:00	UX2M	Map
SN37XE0	12	PIE HOLD	9/4/2022 0:00	UFLU	Map
SN74DXC	6	DISPO	11/7/2022 0:00	SLFU	SBL
SN40QKS	13	DISPO	3/2/2023 0:00	UMXS	SBL
SN73IZT	13	PIE HOLD	2/5/2022 0:00	UMXS	Map
SN63H8C	18	QA HOLD	4/20/2022 0:00	UX2M	Map
SN55VME	4	PIE HOLD	2/20/2022 0:00	KEKS	SBL
SN51ITA	17	QA HOLD	10/23/2022 0:00	XLFU	Map
SN31A8K	3	PE HOLD	1/3/2023 0:00	XLFU	SBL
SN44KWX	9	PE HOLD	9/23/2022 0:00	SLFU	SBL
SN86IOR	21	DISPO	2/12/2022 0:00	DTLS	Map
SN28L4J	24	DISPO	12/9/2022 0:00	KELK	Map
SN78P3C	9	DISPO	2/9/2023 0:00	BLUD	Map
SN12YB9	8	PIE HOLD	7/26/2022 0:00	KSLE	SBL
SN31THC	4	DISPO	2/22/2023 0:00	XLFU	Map
SN49F9G	19	PIE HOLD	2/18/2023 0:00	DTLS	Map
SN79Q0I	17	DISPO	5/18/2023 0:00	SLFU	Map
SN13MU4	3	PIE HOLD	5/25/2022 0:00	BLUD	SBL
SN43GGE	13	PE HOLD	9/20/2022 0:00	DTLS	Map
SN18VVZ	24	QA HOLD	9/23/2022 0:00	KSDL	Map
SN17GJP	14	DISPO	5/31/2022 0:00	UFLU	SBL
SN86DU7	23	QA HOLD	4/12/2022 0:00	UMXS	Map
SN33XKJ	10	PE HOLD	3/19/2023 0:00	KSDL	Map
SN88LRT	8	PE HOLD	3/28/2022 0:00	UFLU	Map
SN83A40	17	PIE HOLD	12/27/2022 0:00	XLFU	Map
SN40VSG	21	PE HOLD	10/16/2022 0:00	BLUD	SBL
SN33PH0	7	QA HOLD	5/24/2022 0:00	KSLE	SBL
SN80RJP	16	DISPO	12/29/2022 0:00	SFSK	Map
SN83FTL	13	PE HOLD	4/4/2023 0:00	KEKS	Map
SN32Z6R	4	DISPO	2/8/2023 0:00	KELK	Map
SN93W0X	23	PIE HOLD	12/25/2022 0:00	SFSK	Map
SN27B7O	12	QA HOLD	4/17/2022 0:00	KDSD	SBL
SN39V6P	3	DISPO	12/14/2022 0:00	UMXS	SBL
SN82OJG	6	PE HOLD	12/14/2022 0:00	SFSK	SBL
SN21GHZ	12	PE HOLD	1/13/2023 0:00	KSLE	SBL
SN22NIV	21	QA HOLD	2/8/2023 0:00	IEKW	Map
SN27TY7	17	DISPO	5/6/2022 0:00	KEKS	SBL
SN76OE2	7	PE HOLD	4/26/2023 0:00	KSDL	Map
SN69FI1	13	PE HOLD	4/12/2022 0:00	KDSD	Map
SN21AXN	16	PE HOLD	7/21/2022 0:00	KSDL	SBL
SN29DS6	15	PE HOLD	2/12/2022 0:00	KDSD	SBL
SN22O07	10	PE HOLD	6/12/2022 0:00	BLUD	Map
SN70PR6	3	QA HOLD	2/8/2023 0:00	SFSK	Map
SN40W1R	11	PE HOLD	2/1/2022 0:00	UX2M	SBL
SN40EMC	1	QA HOLD	11/25/2022 0:00	DTLS	Map
SN83UC3	25	QA HOLD	8/28/2022 0:00	KSDL	Map
SN35DBW	16	DISPO	5/4/2023 0:00	KSLE	Map
SN83GHV	16	QA HOLD	6/9/2022 0:00	KSDL	Map
SN32E3A	11	PIE HOLD	5/18/2023 0:00	KSLE	Map
SN87Q3O	1	DISPO	8/18/2022 0:00	SLFU	SBL
SN62ULH	6	PIE HOLD	5/7/2022 0:00	UX2M	SBL
SN25HFV	16	PE HOLD	1/9/2022 0:00	KDSD	Map
SN34SAN	18	PIE HOLD	5/9/2022 0:00	UFLU	Map
SN83ZKH	16	QA HOLD	6/2/2023 0:00	KSDL	Map
SN70JIA	1	QA HOLD	1/5/2022 0:00	UX2M	Map
SN53NK9	12	DISPO	7/10/2022 0:00	KDSD	SBL
SN50BDQ	12	PIE HOLD	7/4/2022 0:00	KDSD	Map
SN51EAT	8	PE HOLD	4/29/2022 0:00	UMXS	Map
SN25JX5	16	DISPO	11/22/2022 0:00	IEKW	Map
SN24JC9	18	DISPO	8/13/2022 0:00	SLFU	Map
SN17P51	11	QA HOLD	10/7/2022 0:00	DTLS	SBL
SN35UNG	21	DISPO	6/25/2022 0:00	KELK	Map
SN11KCV	17	PIE HOLD	7/22/2022 0:00	KDSD	Map
SN77ZGZ	2	DISPO	11/30/2022 0:00	UFLU	Map
SN54FI6	3	PIE HOLD	11/15/2022 0:00	SLFU	Map
SN42I2E	20	QA HOLD	5/23/2022 0:00	IEKW	SBL
SN94EI5	24	PIE HOLD	1/7/2023 0:00	KSDL	SBL
SN78CDG	8	QA HOLD	5/12/2022 0:00	KSLE	Map
SN71MRN	7	QA HOLD	3/15/2023 0:00	KELK	SBL
SN82FGM	11	PE HOLD	11/13/2022 0:00	KELK	Map
SN27EC7	2	PIE HOLD	2/28/2023 0:00	KSDL	Map
SN87WHW	12	DISPO	9/16/2022 0:00	XLFU	Map
SN50M9G	22	DISPO	5/2/2022 0:00	UFLU	Map
SN89ISA	2	PE HOLD	2/10/2022 0:00	KDSD	Map
SN80AUO	11	QA HOLD	4/2/2022 0:00	XLFU	SBL
SN58L2Z	5	PE HOLD	1/22/2023 0:00	UMXS	Map
SN59NTJ	21	PIE HOLD	10/19/2022 0:00	UX2M	Map
SN89CM0	24	PE HOLD	1/17/2022 0:00	SFSK	Map
SN38C01	24	PIE HOLD	7/7/2022 0:00	UX2M	SBL
SN14M8B	18	DISPO	8/5/2022 0:00	SLFU	SBL
SN27DY7	2	PE HOLD	10/5/2022 0:00	KDSD	Map
SN72X2S	2	PE HOLD	9/2/2022 0:00	IEKW	SBL
SN86CC2	19	PIE HOLD	6/10/2023 0:00	KSDL	Map
SN31XYW	7	PE HOLD	5/9/2023 0:00	SLFU	Map
SN15B9D	11	DISPO	6/15/2022 0:00	KSDL	Map
SN50M44	21	PE HOLD	1/6/2022 0:00	KSLE	Map
SN94JW6	5	PIE HOLD	7/1/2022 0:00	KSDL	Map
SN54ND6	5	PIE HOLD	3/12/2023 0:00	UX2M	Map
SN59LER	12	PE HOLD	2/7/2022 0:00	KEKS	SBL
SN76ASQ	12	PE HOLD	9/18/2022 0:00	KSDL	SBL
SN78UZO	23	DISPO	9/14/2022 0:00	UMXS	SBL
SN94KM1	7	DISPO	8/13/2022 0:00	KSLE	SBL
SN72FVL	2	PE HOLD	2/7/2023 0:00	SLFU	SBL
SN19U59	9	PIE HOLD	5/18/2023 0:00	SFSK	Map
SN60C36	1	DISPO	5/15/2023 0:00	KSDL	Map
SN15IAV	22	PIE HOLD	4/15/2022 0:00	KELK	Map
SN43P3X	7	DISPO	8/10/2022 0:00	UX2M	SBL
SN42RHO	19	PE HOLD	4/14/2023 0:00	KSDL	Map
SN99D3R	6	QA HOLD	9/23/2022 0:00	KELK	Map
SN72XF4	8	PIE HOLD	10/12/2022 0:00	UMXS	Map
SN36R50	8	DISPO	5/23/2023 0:00	DTLS	Map
SN72B6I	3	DISPO	1/20/2023 0:00	IEKW	Map
SN38GGX	19	QA HOLD	6/10/2022 0:00	DTLS	SBL
SN95IEA	15	QA HOLD	9/16/2022 0:00	IEKW	Map
SN65OBU	22	PIE HOLD	2/21/2022 0:00	IEKW	Map
SN72CFS	17	DISPO	4/2/2023 0:00	IEKW	Map
SN26JKS	24	PIE HOLD	2/1/2023 0:00	DTLS	Map
SN74AAQ	5	PE HOLD	3/18/2023 0:00	KDSD	Map
SN77NNC	6	DISPO	9/11/2022 0:00	KEKS	SBL
SN73X3X	16	PIE HOLD	4/19/2022 0:00	XLFU	Map
SN69E90	20	QA HOLD	9/11/2022 0:00	KEKS	Map
SN23LIN	5	DISPO	2/12/2023 0:00	KSDL	Map
SN96BP7	18	PIE HOLD	2/8/2023 0:00	KELK	Map
SN34EOE	16	PE HOLD	1/6/2022 0:00	KELK	Map
SN88HMX	16	QA HOLD	3/3/2022 0:00	XLFU	Map
SN18U0V	9	PIE HOLD	1/9/2023 0:00	KSDL	Map
SN45TFW	20	QA HOLD	7/25/2022 0:00	UFLU	Map
SN80GS7	13	PIE HOLD	1/20/2022 0:00	IEKW	Map
SN46XRC	23	QA HOLD	2/21/2022 0:00	DTLS	SBL
SN92L76	21	PIE HOLD	1/22/2023 0:00	UX2M	SBL
SN94UBK	13	DISPO	11/22/2022 0:00	UFLU	Map
SN29CFI	8	PE HOLD	11/14/2022 0:00	UX2M	SBL
SN10CCZ	6	DISPO	6/20/2022 0:00	KSDL	Map
SN68UMP	12	QA HOLD	9/8/2022 0:00	SLFU	SBL
SN79Z3D	23	PIE HOLD	1/27/2023 0:00	DTLS	Map
SN38B1I	23	PIE HOLD	5/25/2022 0:00	KELK	SBL
SN99V5U	18	DISPO	8/4/2022 0:00	KEKS	Map
SN28QPI	24	DISPO	11/22/2022 0:00	KELK	SBL
SN45TEE	16	PIE HOLD	9/3/2022 0:00	KSLE	Map
SN74B7U	13	QA HOLD	4/12/2022 0:00	KSDL	Map
SN27KT7	13	PIE HOLD	5/15/2023 0:00	KEKS	SBL
SN26TEI	21	PE HOLD	5/15/2023 0:00	UX2M	SBL
SN69QAM	17	PIE HOLD	10/6/2022 0:00	SFSK	Map
SN33YGC	20	QA HOLD	2/10/2022 0:00	UMXS	Map
SN71LNP	3	PIE HOLD	4/21/2022 0:00	UX2M	SBL
SN45AH7	18	QA HOLD	4/18/2023 0:00	KELK	SBL
SN54OWR	13	QA HOLD	5/21/2022 0:00	UFLU	SBL
SN90GKI	9	PE HOLD	6/20/2022 0:00	KEKS	Map
SN19FHR	14	PE HOLD	6/1/2023 0:00	KSDL	Map
SN88GAS	3	PE HOLD	12/4/2022 0:00	SFSK	Map
SN76RIH	24	PE HOLD	6/16/2022 0:00	KELK	SBL
SN69RS4	18	PIE HOLD	5/28/2023 0:00	SFSK	Map
SN65SCA	12	DISPO	3/2/2023 0:00	UX2M	Map
SN75MG9	19	DISPO	5/14/2022 0:00	UMXS	Map
SN71CZV	7	DISPO	3/13/2023 0:00	UMXS	SBL
SN58A5U	21	PIE HOLD	10/25/2022 0:00	KEKS	Map
SN85MBK	6	PE HOLD	10/2/2022 0:00	KDSD	SBL
SN25HIQ	10	DISPO	5/11/2023 0:00	KDSD	Map
SN91LV3	2	PIE HOLD	7/22/2022 0:00	BLUD	Map
SN63X8Z	19	PIE HOLD	3/1/2023 0:00	KEKS	SBL
SN16IHI	5	PIE HOLD	9/7/2022 0:00	UMXS	SBL
SN68CV3	10	DISPO	2/15/2022 0:00	DTLS	Map
SN51C2K	20	PIE HOLD	5/17/2023 0:00	KSLE	Map
SN24HN1	2	DISPO	7/19/2022 0:00	UFLU	SBL
SN42ACN	23	DISPO	4/19/2022 0:00	UMXS	SBL
SN24K3C	4	QA HOLD	9/7/2022 0:00	UMXS	Map
SN94GVS	23	DISPO	6/7/2023 0:00	KEKS	Map
SN44IF2	1	DISPO	11/15/2022 0:00	UMXS	SBL
SN97V8K	12	QA HOLD	1/22/2022 0:00	SFSK	Map
SN87AWC	2	QA HOLD	3/30/2023 0:00	SFSK	Map
SN91VKP	5	PIE HOLD	10/13/2022 0:00	KEKS	SBL
SN29WPA	15	PIE HOLD	7/15/2022 0:00	IEKW	Map
SN44CJR	23	PIE HOLD	5/15/2023 0:00	UMXS	SBL
SN58O0J	2	PIE HOLD	2/12/2023 0:00	UFLU	Map
SN77MSR	6	PE HOLD	10/25/2022 0:00	XLFU	SBL
SN71YBQ	17	QA HOLD	6/25/2022 0:00	KDSD	Map
SN55G8R	10	QA HOLD	6/26/2022 0:00	UMXS	SBL
SN59WWK	15	QA HOLD	2/12/2023 0:00	KDSD	Map
SN86VKJ	6	DISPO	5/22/2023 0:00	KELK	Map
SN68DUI	12	PIE HOLD	1/3/2022 0:00	KELK	SBL
SN75RJH	17	PIE HOLD	3/15/2022 0:00	KDSD	SBL
SN78OGM	7	PIE HOLD	1/18/2023 0:00	KSDL	Map
SN64YHQ	24	QA HOLD	11/17/2022 0:00	XLFU	Map
SN57NPO	25	PIE HOLD	4/9/2022 0:00	UMXS	SBL
SN97ZRG	17	PIE HOLD	12/9/2022 0:00	DTLS	Map
SN66ZHW	14	PIE HOLD	2/10/2022 0:00	SFSK	Map
SN44XM6	10	PIE HOLD	4/23/2022 0:00	KSDL	Map
SN36L28	25	DISPO	10/27/2022 0:00	SFSK	Map
SN98BSP	9	PIE HOLD	7/27/2022 0:00	UMXS	Map
SN29V0Y	7	PE HOLD	6/10/2023 0:00	KEKS	SBL
SN77CNC	23	PE HOLD	5/10/2022 0:00	DTLS	Map
SN97PMV	1	QA HOLD	1/6/2022 0:00	UX2M	SBL
SN56A3A	8	PIE HOLD	4/19/2022 0:00	UX2M	Map
SN61B43	5	DISPO	9/5/2022 0:00	UX2M	SBL
SN55IXL	15	QA HOLD	1/12/2023 0:00	UX2M	Map
SN58JRW	1	PIE HOLD	2/26/2023 0:00	UFLU	Map
SN91FVN	8	PE HOLD	5/21/2022 0:00	SFSK	Map
SN40VX4	2	QA HOLD	4/12/2023 0:00	IEKW	SBL
SN48BG3	11	QA HOLD	7/11/2022 0:00	KELK	SBL
SN63J61	19	DISPO	8/21/2022 0:00	KSDL	SBL
SN53YBA	13	DISPO	12/6/2022 0:00	KSDL	Map
SN77MPY	20	QA HOLD	5/23/2023 0:00	IEKW	Map
SN75VLF	16	PIE HOLD	7/16/2022 0:00	SLFU	SBL
SN23ZIQ	23	PE HOLD	5/14/2023 0:00	KSDL	Map
SN94DOR	13	QA HOLD	7/17/2022 0:00	BLUD	Map
SN17DWV	2	DISPO	6/30/2022 0:00	KDSD	SBL
SN99AKB	1	DISPO	9/16/2022 0:00	KELK	Map
SN38V8F	12	QA HOLD	3/6/2023 0:00	BLUD	SBL
SN55VNM	17	PE HOLD	12/17/2022 0:00	KSDL	Map
SN13DFY	13	DISPO	5/14/2022 0:00	UX2M	SBL
SN51IH8	11	DISPO	2/26/2022 0:00	SLFU	Map
SN51GJD	1	DISPO	3/4/2023 0:00	IEKW	Map
SN31HZK	11	DISPO	1/22/2022 0:00	KSDL	Map
SN11WVT	12	QA HOLD	3/1/2023 0:00	SFSK	SBL
SN93URJ	4	QA HOLD	1/12/2022 0:00	IEKW	Map
SN27J32	9	QA HOLD	5/12/2023 0:00	KSDL	Map
SN11J7G	14	QA HOLD	3/15/2023 0:00	KELK	Map
SN76TQZ	6	DISPO	2/7/2022 0:00	XLFU	SBL
SN51H64	9	PE HOLD	3/24/2022 0:00	XLFU	Map
SN23VTD	13	DISPO	3/24/2023 0:00	KSDL	SBL
SN81KK5	2	PE HOLD	4/9/2023 0:00	KSDL	Map
SN44CBF	22	PIE HOLD	5/2/2022 0:00	KDSD	SBL
SN27QA9	12	DISPO	4/25/2022 0:00	XLFU	Map
SN97MM8	18	PE HOLD	5/1/2022 0:00	DTLS	SBL
SN71VQX	6	PE HOLD	12/20/2022 0:00	XLFU	SBL
SN35IM2	24	PIE HOLD	2/25/2023 0:00	SFSK	Map
SN20HYI	3	QA HOLD	9/30/2022 0:00	BLUD	SBL
SN77Q7B	11	PIE HOLD	1/28/2022 0:00	KELK	Map
SN30GHG	9	QA HOLD	8/8/2022 0:00	UFLU	SBL
SN28SMZ	13	PIE HOLD	4/27/2022 0:00	SFSK	Map
SN61TM3	5	QA HOLD	2/2/2022 0:00	SFSK	Map
SN56W07	15	PIE HOLD	11/8/2022 0:00	UFLU	Map
SN96DHF	20	PE HOLD	6/6/2023 0:00	UMXS	SBL
SN68O6N	21	QA HOLD	9/8/2022 0:00	KEKS	SBL
SN80EJY	21	PE HOLD	1/27/2023 0:00	UFLU	Map
SN65QRV	5	QA HOLD	5/22/2022 0:00	KDSD	Map
SN14Q6E	7	QA HOLD	9/4/2022 0:00	KSDL	Map
SN48LQX	25	PE HOLD	4/2/2022 0:00	BLUD	SBL
SN68QZY	17	DISPO	3/23/2023 0:00	IEKW	SBL
SN29PJE	16	PE HOLD	10/16/2022 0:00	DTLS	SBL
SN62Y0A	8	PE HOLD	7/20/2022 0:00	SLFU	Map
SN69QOZ	17	QA HOLD	10/26/2022 0:00	UX2M	Map
SN64C56	2	QA HOLD	6/26/2022 0:00	SLFU	Map
SN97ERE	10	PIE HOLD	4/24/2022 0:00	KSDL	SBL
SN33A35	17	DISPO	11/24/2022 0:00	UFLU	SBL
SN17JDY	4	DISPO	1/31/2023 0:00	KEKS	Map
SN36FC9	25	QA HOLD	5/24/2023 0:00	IEKW	Map
SN51GLL	10	QA HOLD	11/19/2022 0:00	DTLS	SBL
SN86TZU	4	QA HOLD	5/26/2023 0:00	UX2M	SBL
SN64ZOZ	8	PIE HOLD	5/14/2022 0:00	SFSK	Map
SN71KS5	11	PE HOLD	5/21/2022 0:00	KSDL	Map
SN16A9J	11	PE HOLD	11/14/2022 0:00	KSDL	Map
SN51F80	3	PIE HOLD	1/19/2022 0:00	KEKS	Map
SN74N4C	21	PIE HOLD	5/26/2022 0:00	KEKS	Map
SN34GQG	25	PE HOLD	9/2/2022 0:00	DTLS	Map
SN80KDQ	2	PIE HOLD	6/20/2022 0:00	SFSK	Map
SN23CCH	12	DISPO	2/9/2023 0:00	KELK	SBL
SN64T3K	18	PE HOLD	12/27/2022 0:00	BLUD	SBL
SN64J5F	11	QA HOLD	12/6/2022 0:00	UMXS	SBL
SN16AVE	13	QA HOLD	1/17/2022 0:00	UX2M	Map
SN75ZUT	15	PE HOLD	2/3/2022 0:00	SLFU	SBL
SN99VGS	15	PE HOLD	10/3/2022 0:00	SLFU	Map
SN59SNE	1	PE HOLD	8/9/2022 0:00	DTLS	Map
SN52UQI	6	QA HOLD	5/5/2022 0:00	UX2M	Map
SN24DMB	19	PIE HOLD	11/27/2022 0:00	SLFU	Map
SN25APD	14	PIE HOLD	12/27/2022 0:00	BLUD	Map
SN67B5B	14	DISPO	7/6/2022 0:00	KDSD	Map
SN57NPZ	13	QA HOLD	8/20/2022 0:00	UX2M	SBL
SN36DAA	5	QA HOLD	5/29/2023 0:00	SFSK	SBL
SN95UVZ	18	PE HOLD	3/29/2022 0:00	IEKW	Map
SN51YW2	6	PE HOLD	11/5/2022 0:00	UX2M	Map
SN35E11	17	PIE HOLD	1/17/2023 0:00	KDSD	Map
SN45EI7	2	DISPO	12/10/2022 0:00	UX2M	Map
SN78AC4	9	PIE HOLD	3/29/2023 0:00	IEKW	Map
SN15RHP	9	DISPO	1/31/2023 0:00	SFSK	SBL
SN54FRV	10	DISPO	2/25/2022 0:00	KEKS	Map
SN70YX4	2	PE HOLD	10/12/2022 0:00	SLFU	Map
SN64ST8	22	QA HOLD	8/24/2022 0:00	SFSK	SBL
SN59P0O	25	PIE HOLD	2/7/2022 0:00	KSDL	Map
SN69J4O	13	DISPO	2/16/2023 0:00	DTLS	SBL
